,index,Fos_puncta_adj,Gad2_puncta_adj,IL34_puncta_adj,fos_status,cell_type,animal_id,image_number
7,D15_A01_G002_0001.xls,3.950102233366442,1.975051116683221,5.925153350049663,fos-,VGlut1,D15,2
9,D15_A01_G002_0001.xls,0.0,0.0,22.132707084875733,fos-,VGlut1,D15,2
10,D15_A01_G002_0001.xls,0.0,3.385400954292954,8.463502385732387,fos-,VGlut1,D15,2
11,D15_A01_G002_0001.xls,0.0,0.0,14.357148079120545,fos-,VGlut1,D15,2
12,D15_A01_G002_0001.xls,3.6070741716735255,0.0,18.035370858367628,fos-,VGlut1,D15,2
14,D15_A01_G002_0001.xls,0.0,0.0,15.205849512608934,fos-,VGlut1,D15,2
15,D15_A01_G002_0001.xls,1.6634561408122122,0.0,9.980736844873272,fos-,VGlut1,D15,2
16,D15_A01_G002_0001.xls,3.053752113386949,51.91378592757814,9.161256340160847,fos-,Gad2,D15,2
17,D15_A01_G002_0001.xls,2.6216992336202205,51.1231350555943,9.175947317670772,fos-,Gad2,D15,2
19,D15_A01_G002_0001.xls,0.0,2.4239779113829245,9.695911645531698,fos-,VGlut1,D15,2
20,D15_A01_G002_0001.xls,4.9101635470465235,0.0,12.766425222320962,fos-,VGlut1,D15,2
21,D15_A01_G002_0001.xls,5.115183734814689,0.0,6.138220481777626,fos-,VGlut1,D15,2
22,D15_A01_G002_0001.xls,3.5053281137092154,0.0,9.639652312700344,fos-,VGlut1,D15,2
25,D15_A01_G002_0001.xls,1.780791752360386,0.0,12.465542266522704,fos-,VGlut1,D15,2
27,D15_A01_G002_0001.xls,0.7779159241155931,3.1116636964623723,7.001243317040338,fos-,VGlut1,D15,2
28,D15_A01_G002_0001.xls,0.0,1.7551741965396586,14.041393572317268,fos-,VGlut1,D15,2
29,D15_A01_G002_0001.xls,5.866857358628666,45.468144529372154,8.800286037942996,fos-,Gad2,D15,2
30,D15_A01_G002_0001.xls,1.9232175579996706,0.0,9.616087789998353,fos-,VGlut1,D15,2
31,D15_A01_G002_0001.xls,2.977094146059684,0.0,13.396923657268578,fos-,VGlut1,D15,2
32,D15_A01_G002_0001.xls,1.3935592962287395,15.329152258516135,6.2710168330293286,fos-,Gad2,D15,2
33,D15_A01_G002_0001.xls,0.0,2.022015708016193,18.198141372145734,fos-,VGlut1,D15,2
34,D15_A01_G002_0001.xls,0.0,0.8140047773097758,8.14004777309776,fos-,VGlut1,D15,2
35,D15_A01_G002_0001.xls,1.6740940284175008,0.0,8.370470142087505,fos-,VGlut1,D15,2
36,D15_A01_G002_0001.xls,6.855959467654666,15.425908802222999,1.7139898669136664,fos+,Gad2,D15,2
37,D15_A01_G002_0001.xls,27.333325200401184,1.708332825025074,8.541664125125369,fos+,VGlut1,D15,2
38,D15_A01_G002_0001.xls,0.0,1.529786532967208,13.768078796704872,fos-,VGlut1,D15,2
39,D15_A01_G002_0001.xls,7.086890800546154,16.299848841256154,2.1260672401638465,fos+,Gad2,D15,2
41,D15_A01_G002_0001.xls,1.3045395092577796,0.0,9.131776564804458,fos-,VGlut1,D15,2
42,D15_A01_G002_0001.xls,0.0,1.6276678095310757,19.532013714372912,fos-,VGlut1,D15,2
43,D15_A01_G002_0001.xls,2.9368173783204776,42.09438242259352,2.9368173783204776,fos-,Gad2,D15,2
44,D15_A01_G002_0001.xls,0.0,0.8334236242838401,5.000541745703041,fos-,VGlut1,D15,2
45,D15_A01_G002_0001.xls,0.0,1.4902596921227533,20.863635689718546,fos-,VGlut1,D15,2
47,D15_A01_G002_0001.xls,3.8310008592628146,0.0,5.363401202967941,fos-,VGlut1,D15,2
49,D15_A01_G002_0001.xls,16.188302311407774,60.70613366777916,5.396100770469259,fos+,Gad2,D15,2
53,D15_A01_G002_0001.xls,2.4356264479835654,0.0,7.306879343950697,fos-,VGlut1,D15,2
54,D15_A01_G002_0001.xls,2.9118906050472892,0.0,11.647562420189157,fos-,VGlut1,D15,2
55,D15_A01_G002_0001.xls,0.0,52.72245352162474,6.590306690203093,fos-,Gad2,D15,2
56,D15_A01_G002_0001.xls,0.0,0.0,7.259080246974433,fos-,VGlut1,D15,2
57,D15_A01_G002_0001.xls,4.091606024290514,0.0,5.72824843400672,fos-,VGlut1,D15,2
58,D15_A01_G002_0001.xls,4.867696153240526,1.6225653844135084,8.112826922067542,fos-,VGlut1,D15,2
59,D15_A01_G002_0001.xls,1.538774073046875,0.0,9.23264443828125,fos-,VGlut1,D15,2
60,D15_A01_G002_0001.xls,1.5979750659710896,0.0,12.783800527768717,fos-,VGlut1,D15,2
61,D15_A01_G002_0001.xls,36.04136810299095,0.0,7.587656442734938,fos+,VGlut1,D15,2
62,D15_A01_G002_0001.xls,3.2102624944096187,0.0,8.025656236024048,fos-,VGlut1,D15,2
63,D15_A01_G002_0001.xls,0.0,1.714618926362224,10.287713558173344,fos-,VGlut1,D15,2
64,D15_A01_G002_0001.xls,1.7161372415398226,48.05184276311503,1.7161372415398226,fos-,Gad2,D15,2
65,D15_A01_G002_0001.xls,0.0,57.860728125561735,9.25771650008988,fos-,Gad2,D15,2
66,D15_A01_G002_0001.xls,3.2193522684457205,0.0,8.0483806711143,fos-,VGlut1,D15,2
67,D15_A01_G002_0001.xls,4.127472753647705,43.3384639133009,8.25494550729541,fos-,Gad2,D15,2
69,D15_A01_G002_0001.xls,3.740359169450324,22.442155016701946,6.7326465050105835,fos-,Gad2,D15,2
70,D15_A01_G002_0001.xls,4.7325929028437725,0.0,14.19777870853132,fos-,VGlut1,D15,2
73,D15_A01_G002_0001.xls,4.486276625202242,44.862766252022425,6.729414937803363,fos-,Gad2,D15,2
74,D15_A01_G002_0001.xls,0.0,2.5119064118618892,7.535719235585668,fos-,VGlut1,D15,2
75,D15_A01_G002_0001.xls,2.589653761047697,0.0,5.179307522095394,fos-,VGlut1,D15,2
77,D15_A01_G002_0001.xls,7.171955064269629,0.0,10.040737089977481,fos+,VGlut1,D15,2
78,D15_A01_G002_0001.xls,1.8800031532279449,0.0,8.460014189525753,fos-,VGlut1,D15,2
79,D15_A01_G002_0001.xls,1.362353299021166,1.362353299021166,8.174119794126998,fos-,VGlut1,D15,2
82,D15_A01_G002_0001.xls,1.3617967471809045,1.3617967471809045,6.808983735904523,fos-,VGlut1,D15,2
83,D15_A01_G002_0001.xls,0.0,4.84971945169221,21.82373753261495,fos-,VGlut1,D15,2
84,D15_A01_G002_0001.xls,6.01231305861626,0.0,10.020521764360433,fos+,VGlut1,D15,2
85,D15_A01_G002_0001.xls,3.931945944862762,12.778824320803976,10.812851348372595,fos-,Gad2,D15,2
86,D15_A01_G002_0001.xls,0.0,0.0,9.670458355172137,fos-,VGlut1,D15,2
88,D15_A01_G002_0001.xls,3.7242491719091957,4.655311464886495,11.172747515727588,fos-,VGlut1,D15,2
89,D15_A01_G002_0001.xls,3.8255985640929606,0.0,11.476795692278884,fos-,VGlut1,D15,2
90,D15_A01_G002_0001.xls,0.8954266890712801,0.0,6.26798682349896,fos-,VGlut1,D15,2
91,D15_A01_G002_0001.xls,1.4152238664928387,0.0,7.076119332464194,fos-,VGlut1,D15,2
93,D15_A01_G002_0001.xls,2.0898380350012156,22.291605706679633,13.93225356667477,fos-,Gad2,D15,2
94,D15_A01_G002_0001.xls,0.0,0.0,12.161065561547108,fos-,VGlut1,D15,2
95,D15_A01_G002_0001.xls,6.058880305310765,1.5147200763276913,7.573600381638457,fos+,VGlut1,D15,2
96,D15_A01_G002_0001.xls,4.973672483181272,0.0,6.631563310908363,fos-,VGlut1,D15,2
97,D15_A01_G002_0001.xls,1.8896839335228939,1.8896839335228939,11.338103601137362,fos-,VGlut1,D15,2
99,D15_A01_G002_0001.xls,25.999913425309977,4.33331890421833,24.555473790570534,fos+,VGlut1,D15,2
100,D15_A01_G002_0001.xls,0.0,0.0,19.299667430269157,fos-,VGlut1,D15,2
101,D15_A01_G002_0001.xls,3.9467658754104487,2.6311772502736326,10.52470900109453,fos-,VGlut1,D15,2
102,D15_A01_G002_0001.xls,7.688285809772551,58.43097215427139,3.07531432390902,fos+,Gad2,D15,2
103,D15_A01_G002_0001.xls,6.40979078850781,2.1365969295026037,10.682984647513019,fos+,VGlut1,D15,2
105,D15_A01_G002_0001.xls,3.9825150477036466,0.7965030095407293,14.337054171733127,fos-,VGlut1,D15,2
106,D15_A01_G002_0001.xls,6.486026500390452,0.0,6.486026500390452,fos+,VGlut1,D15,2
0,D15_A01_G003_0001.xls,2.471015079088997,2.471015079088997,17.29710555362298,fos-,VGlut1,D15,3
4,D15_A01_G003_0001.xls,1.7956158653358243,0.0,7.182463461343297,fos-,VGlut1,D15,3
5,D15_A01_G003_0001.xls,0.0,0.8525730335687103,6.820584268549682,fos-,VGlut1,D15,3
6,D15_A01_G003_0001.xls,3.0394166931947786,18.996354332467366,10.637958426181724,fos-,Gad2,D15,3
7,D15_A01_G003_0001.xls,4.126386296045449,19.806654221018157,7.427495332881808,fos-,Gad2,D15,3
8,D15_A01_G003_0001.xls,1.4150556776561205,0.0,15.565612454217327,fos-,VGlut1,D15,3
9,D15_A01_G003_0001.xls,2.6270207728760107,0.0,15.762124637256063,fos-,VGlut1,D15,3
11,D15_A01_G003_0001.xls,4.283873558794491,0.0,7.710972405830084,fos-,VGlut1,D15,3
12,D15_A01_G003_0001.xls,1.840285379020275,0.0,9.201426895101376,fos-,VGlut1,D15,3
14,D15_A01_G003_0001.xls,1.6989928821489606,0.0,13.591943057191685,fos-,VGlut1,D15,3
15,D15_A01_G003_0001.xls,1.1674196157419525,0.0,9.33935692593562,fos-,VGlut1,D15,3
16,D15_A01_G003_0001.xls,4.053032986701381,0.0,8.106065973402762,fos-,VGlut1,D15,3
17,D15_A01_G003_0001.xls,0.0,27.612771496689657,8.628991092715518,fos-,Gad2,D15,3
18,D15_A01_G003_0001.xls,1.7576236550569173,0.0,7.909306447756129,fos-,VGlut1,D15,3
19,D15_A01_G003_0001.xls,1.4611979004555362,0.0,11.68958320364429,fos-,VGlut1,D15,3
20,D15_A01_G003_0001.xls,1.5039177221888353,0.0,7.519588610944178,fos-,VGlut1,D15,3
21,D15_A01_G003_0001.xls,0.0,0.0,5.910008363253413,fos-,VGlut1,D15,3
24,D15_A01_G003_0001.xls,1.4044786100325068,40.729879690942695,5.617914440130027,fos-,Gad2,D15,3
25,D15_A01_G003_0001.xls,10.037893292243975,1.254736661530497,7.528419969182981,fos+,VGlut1,D15,3
28,D15_A01_G003_0001.xls,1.4360718386522802,2.8721436773045603,12.924646547870523,fos-,VGlut1,D15,3
30,D15_A01_G003_0001.xls,0.0,0.0,27.175388950619304,fos-,VGlut1,D15,3
31,D15_A01_G003_0001.xls,9.99214919987792,1.4274498856968458,9.99214919987792,fos+,VGlut1,D15,3
32,D15_A01_G003_0001.xls,2.898461159606189,0.9661537198687294,17.39076695763713,fos-,VGlut1,D15,3
34,D15_A01_G003_0001.xls,4.73547635990314,0.0,20.520397559580275,fos-,VGlut1,D15,3
35,D15_A01_G003_0001.xls,4.536196684438175,26.46114732588935,10.58445893035574,fos-,Gad2,D15,3
36,D15_A01_G003_0001.xls,1.0732653620439678,0.0,11.805918982483647,fos-,VGlut1,D15,3
37,D15_A01_G003_0001.xls,1.2062172903562471,57.89842993709986,2.4124345807124943,fos-,Gad2,D15,3
38,D15_A01_G003_0001.xls,1.5725248881529195,1.5725248881529195,17.297773769682117,fos-,VGlut1,D15,3
39,D15_A01_G003_0001.xls,0.0,0.0,8.502196008552936,fos-,VGlut1,D15,3
40,D15_A01_G003_0001.xls,0.0,0.0,23.711353634057282,fos-,VGlut1,D15,3
43,D15_A01_G003_0001.xls,1.235049691075507,60.51743486269985,2.470099382151014,fos-,Gad2,D15,3
44,D15_A01_G003_0001.xls,1.265431912827312,2.530863825654624,10.123455302618495,fos-,VGlut1,D15,3
47,D15_A01_G003_0001.xls,0.0,0.0,6.029290487491541,fos-,VGlut1,D15,3
48,D15_A01_G003_0001.xls,0.0,0.0,6.595818515151784,fos-,VGlut1,D15,3
49,D15_A01_G003_0001.xls,1.3963984273130896,0.0,16.756781127757073,fos-,VGlut1,D15,3
50,D15_A01_G003_0001.xls,2.620524493562929,0.0,7.861573480688786,fos-,VGlut1,D15,3
53,D15_A01_G003_0001.xls,7.472322670071049,53.80072322451156,10.461251738099469,fos+,Gad2,D15,3
54,D15_A01_G003_0001.xls,1.510642543101811,1.510642543101811,9.063855258610864,fos-,VGlut1,D15,3
55,D15_A01_G003_0001.xls,2.678662225336574,0.8928874084455247,6.250211859118672,fos-,VGlut1,D15,3
56,D15_A01_G003_0001.xls,3.1089597015520134,0.0,6.217919403104027,fos-,VGlut1,D15,3
57,D15_A01_G003_0001.xls,0.0,0.0,7.287248720239212,fos-,VGlut1,D15,3
58,D15_A01_G003_0001.xls,0.0,0.0,21.340526035370125,fos-,VGlut1,D15,3
60,D15_A01_G003_0001.xls,3.6866902807759825,1.8433451403879912,7.373380561551965,fos-,VGlut1,D15,3
61,D15_A01_G003_0001.xls,0.8800725028479884,0.8800725028479884,8.800725028479885,fos-,VGlut1,D15,3
63,D15_A01_G003_0001.xls,2.9099798686725946,39.28472822708002,1.4549899343362973,fos-,Gad2,D15,3
64,D15_A01_G003_0001.xls,1.4071902060111345,45.030086592356305,7.0359510300556725,fos-,Gad2,D15,3
65,D15_A01_G003_0001.xls,1.6947888449709902,0.0,8.473944224854952,fos-,VGlut1,D15,3
66,D15_A01_G003_0001.xls,0.0,4.942029785502514,9.884059571005029,fos-,VGlut1,D15,3
67,D15_A01_G003_0001.xls,6.03416518250965,0.0,7.542706478137061,fos+,VGlut1,D15,3
68,D15_A01_G003_0001.xls,1.9985170915355348,0.0,6.994809820374372,fos-,VGlut1,D15,3
69,D15_A01_G003_0001.xls,0.0,0.0,5.024805581672463,fos-,VGlut1,D15,3
71,D15_A01_G003_0001.xls,11.046062227813572,1.841010371302262,14.728082970418097,fos+,VGlut1,D15,3
74,D15_A01_G003_0001.xls,1.9442391176780869,1.9442391176780869,11.66543470606852,fos-,VGlut1,D15,3
77,D15_A01_G003_0001.xls,15.191565216153093,0.0,10.851118011537924,fos+,VGlut1,D15,3
80,D15_A01_G003_0001.xls,0.0,0.0,5.73651069174392,fos-,VGlut1,D15,3
81,D15_A01_G003_0001.xls,1.2182612785274385,0.0,12.182612785274387,fos-,VGlut1,D15,3
82,D15_A01_G003_0001.xls,0.0,0.0,13.098200821588252,fos-,VGlut1,D15,3
83,D15_A01_G003_0001.xls,0.0,0.0,7.37978348911575,fos-,VGlut1,D15,3
85,D15_A01_G003_0001.xls,3.4872365948701183,0.0,6.974473189740237,fos-,VGlut1,D15,3
86,D15_A01_G003_0001.xls,3.214910402817442,0.0,9.644731208452328,fos-,VGlut1,D15,3
87,D15_A01_G003_0001.xls,3.11380970677215,0.0,8.303492551392399,fos-,VGlut1,D15,3
88,D15_A01_G003_0001.xls,3.4862933177902757,1.3945173271161102,5.578069308464441,fos-,VGlut1,D15,3
89,D15_A01_G003_0001.xls,2.496299317014396,0.0,8.737047609550388,fos-,VGlut1,D15,3
90,D15_A01_G003_0001.xls,2.3534672523808493,0.0,9.413869009523397,fos-,VGlut1,D15,3
91,D15_A01_G003_0001.xls,1.6600789712860242,0.0,8.30039485643012,fos-,VGlut1,D15,3
92,D15_A01_G003_0001.xls,3.586090556315936,0.0,12.192707891474184,fos-,VGlut1,D15,3
93,D15_A01_G003_0001.xls,0.7075909077677882,0.0,7.075909077677882,fos-,VGlut1,D15,3
94,D15_A01_G003_0001.xls,0.0,0.0,8.866689293994014,fos-,VGlut1,D15,3
96,D15_A01_G003_0001.xls,1.321181964350182,0.0,10.569455714801457,fos-,VGlut1,D15,3
98,D15_A01_G003_0001.xls,2.9302912960654792,0.0,10.256019536229177,fos-,VGlut1,D15,3
99,D15_A01_G003_0001.xls,2.6087863427232554,0.0,20.870290741786043,fos-,VGlut1,D15,3
100,D15_A01_G003_0001.xls,7.367415966086144,0.0,13.261348738955059,fos+,VGlut1,D15,3
101,D15_A01_G003_0001.xls,0.9135056660880313,15.52959632349653,3.654022664352125,fos-,Gad2,D15,3
0,D16_A01_G001_0001.xls,3.859811841240266,3.859811841240266,9.649529603100666,fos-,VGlut1,D16,1
1,D16_A01_G001_0001.xls,0.0,0.0,17.022767179283186,fos-,VGlut1,D16,1
3,D16_A01_G001_0001.xls,3.515111557699245,0.0,5.272667336548868,fos-,VGlut1,D16,1
6,D16_A01_G001_0001.xls,0.0,0.0,5.333717475583161,fos-,VGlut1,D16,1
8,D16_A01_G001_0001.xls,31.083196431963902,32.15503079168679,0.0,fos+,Gad2,D16,1
9,D16_A01_G001_0001.xls,15.927326085079397,35.602258307824535,1.8738030688328702,fos+,Gad2,D16,1
10,D16_A01_G001_0001.xls,10.354208091867859,0.9412916447152598,13.178083026013638,fos+,VGlut1,D16,1
11,D16_A01_G001_0001.xls,8.940705276981987,4.4703526384909935,22.351763192454968,fos+,VGlut1,D16,1
12,D16_A01_G001_0001.xls,0.0,29.13353343670427,3.427474521965208,fos-,Gad2,D16,1
13,D16_A01_G001_0001.xls,3.765776255796972,0.941444063949243,12.238772831340158,fos-,VGlut1,D16,1
15,D16_A01_G001_0001.xls,3.1816938674779713,1.060564622492657,5.302823112463285,fos-,VGlut1,D16,1
16,D16_A01_G001_0001.xls,14.953755529279798,1.24614629410665,19.9383407057064,fos+,VGlut1,D16,1
17,D16_A01_G001_0001.xls,3.9989124051710543,0.0,9.997281012927637,fos-,VGlut1,D16,1
19,D16_A01_G001_0001.xls,20.720158408774978,0.9418253822170446,16.952856879906804,fos+,VGlut1,D16,1
20,D16_A01_G001_0001.xls,0.0,48.271682836187644,25.101275074817572,fos-,Gad2,D16,1
21,D16_A01_G001_0001.xls,14.765431820614062,0.0,14.765431820614062,fos+,VGlut1,D16,1
22,D16_A01_G001_0001.xls,8.27181160827893,2.0679529020697327,14.475670314488127,fos+,VGlut1,D16,1
26,D16_A01_G001_0001.xls,3.6346389253323954,0.9086597313330989,16.355875163995776,fos-,VGlut1,D16,1
27,D16_A01_G001_0001.xls,0.0,0.0,6.566816111433226,fos-,VGlut1,D16,1
28,D16_A01_G001_0001.xls,0.0,12.14072541278948,6.07036270639474,fos-,Gad2,D16,1
30,D16_A01_G001_0001.xls,8.34723272820713,0.7588393389279209,8.34723272820713,fos+,VGlut1,D16,1
33,D16_A01_G001_0001.xls,1.0378439299115818,9.340595369204237,3.1135317897347456,fos-,Gad2,D16,1
34,D16_A01_G001_0001.xls,3.1885213232363494,0.0,9.565563969709046,fos-,VGlut1,D16,1
35,D16_A01_G001_0001.xls,1.4446190848782485,0.0,14.446190848782486,fos-,VGlut1,D16,1
36,D16_A01_G001_0001.xls,12.745497678317408,0.9804228983321083,14.706343474981624,fos+,VGlut1,D16,1
37,D16_A01_G001_0001.xls,13.684332908816105,0.0,18.245777211754806,fos+,VGlut1,D16,1
38,D16_A01_G001_0001.xls,3.4543188262062707,0.0,8.060077261147965,fos-,VGlut1,D16,1
39,D16_A01_G001_0001.xls,4.511812720998688,0.0,16.242525795595277,fos-,VGlut1,D16,1
40,D16_A01_G001_0001.xls,29.417737267328615,37.00941140083277,2.8468778000640595,fos+,Gad2,D16,1
41,D16_A01_G001_0001.xls,1.2278918205122538,0.0,22.102052769220567,fos-,VGlut1,D16,1
47,D16_A01_G001_0001.xls,5.099064515863992,2.0396258063455965,6.11887741903679,fos-,VGlut1,D16,1
49,D16_A01_G001_0001.xls,3.066011313402097,0.0,8.176030169072261,fos-,VGlut1,D16,1
52,D16_A01_G001_0001.xls,19.93067658069196,38.955413316807004,1.8118796891538143,fos+,Gad2,D16,1
53,D16_A01_G001_0001.xls,4.895107736588708,1.958043094635483,11.748258567812899,fos-,VGlut1,D16,1
54,D16_A01_G001_0001.xls,10.370845164088028,0.7977573203144636,7.977573203144637,fos+,VGlut1,D16,1
55,D16_A01_G001_0001.xls,1.5679781799911476,0.0,10.975847259938034,fos-,VGlut1,D16,1
56,D16_A01_G001_0001.xls,5.2041726131051504,0.0,10.408345226210301,fos-,VGlut1,D16,1
57,D16_A01_G001_0001.xls,1.2642672801778803,2.5285345603557605,7.585603681067282,fos-,VGlut1,D16,1
59,D16_A01_G001_0001.xls,19.135032453777296,0.0,17.540446415962524,fos+,VGlut1,D16,1
60,D16_A01_G001_0001.xls,1.081134869595365,2.16226973919073,9.730213826358286,fos-,VGlut1,D16,1
61,D16_A01_G001_0001.xls,7.732855882343918,12.888093137239863,5.155237254895946,fos+,Gad2,D16,1
62,D16_A01_G001_0001.xls,24.304570395388055,15.350254986560875,17.908630817654355,fos+,Gad2,D16,1
65,D16_A01_G001_0001.xls,27.244026772953013,44.87251468486378,3.205179620347413,fos+,Gad2,D16,1
66,D16_A01_G001_0001.xls,0.0,1.9045079437998118,15.236063550398494,fos-,VGlut1,D16,1
68,D16_A01_G001_0001.xls,0.0,0.0,9.472866545268582,fos-,VGlut1,D16,1
72,D16_A01_G001_0001.xls,0.9717134361089519,0.0,18.462555286070085,fos-,VGlut1,D16,1
75,D16_A01_G001_0001.xls,10.937894867933707,0.0,5.966124473418386,fos+,VGlut1,D16,1
76,D16_A01_G001_0001.xls,7.5174779986978395,1.252912999782973,5.011651999131892,fos+,VGlut1,D16,1
77,D16_A01_G001_0001.xls,1.8357920741380327,0.9178960370690163,7.343168296552131,fos-,VGlut1,D16,1
78,D16_A01_G001_0001.xls,4.077527441514127,0.0,6.795879069190212,fos-,VGlut1,D16,1
82,D16_A01_G001_0001.xls,13.927146185543409,0.0,7.737303436413004,fos+,VGlut1,D16,1
84,D16_A01_G001_0001.xls,4.304926702737244,0.8609853405474487,5.165912043284693,fos-,VGlut1,D16,1
85,D16_A01_G001_0001.xls,4.33664888633565,12.14261688173982,4.33664888633565,fos-,Gad2,D16,1
0,D16_A01_G002_0001.xls,8.574358961476824,1.714871792295365,18.863589715249013,fos+,VGlut1,D16,2
1,D16_A01_G002_0001.xls,4.272007231957555,0.0,8.54401446391511,fos-,VGlut1,D16,2
2,D16_A01_G002_0001.xls,3.5158199738802733,1.1719399912934243,15.235219886814518,fos-,VGlut1,D16,2
9,D16_A01_G002_0001.xls,2.1720432160239094,0.0,14.11828090415541,fos-,VGlut1,D16,2
10,D16_A01_G002_0001.xls,3.5075330037219015,0.0,11.691776679073003,fos-,VGlut1,D16,2
11,D16_A01_G002_0001.xls,23.815611398896344,1.25345323152086,11.281079083687741,fos+,VGlut1,D16,2
13,D16_A01_G002_0001.xls,5.186219924973275,1.7287399749910919,13.829919799928735,fos-,VGlut1,D16,2
14,D16_A01_G002_0001.xls,0.0,0.0,18.93317826863111,fos-,VGlut1,D16,2
15,D16_A01_G002_0001.xls,5.903896286876606,0.0,12.791775288232644,fos-,VGlut1,D16,2
16,D16_A01_G002_0001.xls,3.015226951314593,0.0,16.583748232230263,fos-,VGlut1,D16,2
17,D16_A01_G002_0001.xls,22.178030069447722,0.0,9.856902253087878,fos+,VGlut1,D16,2
18,D16_A01_G002_0001.xls,11.571769928955286,30.858053143880756,15.429026571940378,fos+,Gad2,D16,2
19,D16_A01_G002_0001.xls,20.96892153124385,0.0,11.795018361324665,fos+,VGlut1,D16,2
20,D16_A01_G002_0001.xls,3.4188424180185906,0.0,14.814983811413892,fos-,VGlut1,D16,2
21,D16_A01_G002_0001.xls,1.6751764896177705,0.0,8.375882448088854,fos-,VGlut1,D16,2
22,D16_A01_G002_0001.xls,14.630150141201462,43.890450423604385,8.360085794972264,fos+,Gad2,D16,2
23,D16_A01_G002_0001.xls,8.514468464142467,0.0,8.514468464142467,fos+,VGlut1,D16,2
24,D16_A01_G002_0001.xls,6.745908584209848,24.28527090315545,8.095090301051817,fos+,Gad2,D16,2
25,D16_A01_G002_0001.xls,27.841710090036933,44.5467361440591,1.8561140060024626,fos+,Gad2,D16,2
27,D16_A01_G002_0001.xls,6.224743324319917,1.2449486648639834,13.694435313503819,fos+,VGlut1,D16,2
28,D16_A01_G002_0001.xls,28.131336805108422,1.2786971275049281,8.950879892534498,fos+,VGlut1,D16,2
29,D16_A01_G002_0001.xls,4.9893849191394715,0.0,8.731423608494074,fos-,VGlut1,D16,2
34,D16_A01_G002_0001.xls,9.940291915180707,18.22386851116463,15.738795532369451,fos+,Gad2,D16,2
36,D16_A01_G002_0001.xls,1.3991650270913156,16.78998032509579,6.995825135456579,fos-,Gad2,D16,2
37,D16_A01_G002_0001.xls,1.8366619655264917,0.0,9.183309827632458,fos-,VGlut1,D16,2
38,D16_A01_G002_0001.xls,0.0,2.3719164742005945,5.929791185501487,fos-,VGlut1,D16,2
39,D16_A01_G002_0001.xls,2.291102916303846,0.0,5.727757290759614,fos-,VGlut1,D16,2
40,D16_A01_G002_0001.xls,26.274884230342792,37.33799337996081,11.063109149618018,fos+,Gad2,D16,2
42,D16_A01_G002_0001.xls,17.34768758885097,52.043062766552914,7.4347232523647016,fos+,Gad2,D16,2
43,D16_A01_G002_0001.xls,16.063304769743862,0.0,17.298943598185698,fos+,VGlut1,D16,2
44,D16_A01_G002_0001.xls,5.980670505050418,0.0,14.951676262626048,fos-,VGlut1,D16,2
46,D16_A01_G002_0001.xls,7.238341295921099,28.953365183684397,7.238341295921099,fos+,Gad2,D16,2
47,D16_A01_G002_0001.xls,4.277111060002512,24.236962673347566,4.277111060002512,fos-,Gad2,D16,2
48,D16_A01_G002_0001.xls,1.0839004007732318,0.0,10.839004007732317,fos-,VGlut1,D16,2
49,D16_A01_G002_0001.xls,6.202535028763575,1.240507005752715,8.683549040269003,fos+,VGlut1,D16,2
51,D16_A01_G002_0001.xls,28.925979136184175,0.0,9.039368480057556,fos+,VGlut1,D16,2
52,D16_A01_G002_0001.xls,2.5676797697112206,0.0,5.135359539422441,fos-,VGlut1,D16,2
53,D16_A01_G002_0001.xls,27.409744436839457,29.122853464141922,6.852436109209864,fos+,Gad2,D16,2
56,D16_A01_G002_0001.xls,18.757634438932108,37.515268877864216,1.1723521524332567,fos+,Gad2,D16,2
60,D16_A01_G002_0001.xls,2.122966456896745,1.0614832284483724,6.368899370690235,fos-,VGlut1,D16,2
61,D16_A01_G002_0001.xls,4.44370370661683,0.0,7.776481486579453,fos-,VGlut1,D16,2
64,D16_A01_G002_0001.xls,12.274088343703108,0.0,10.910300749958319,fos+,VGlut1,D16,2
67,D16_A01_G002_0001.xls,14.969387287784164,0.0,5.613520232919061,fos+,VGlut1,D16,2
73,D16_A01_G002_0001.xls,6.838012068356749,1.139668678059458,15.955361492832415,fos+,VGlut1,D16,2
74,D16_A01_G002_0001.xls,6.74316104606249,40.458966276374944,2.697264418424996,fos+,Gad2,D16,2
75,D16_A01_G002_0001.xls,2.4860408668762592,0.0,6.215102167190649,fos-,VGlut1,D16,2
76,D16_A01_G002_0001.xls,1.6526029656678392,33.05205931335678,9.915617794007035,fos-,Gad2,D16,2
77,D16_A01_G002_0001.xls,0.0,0.7644406686914889,6.8799660182234,fos-,VGlut1,D16,2
78,D16_A01_G002_0001.xls,21.333875675162872,0.0,11.174887258418646,fos+,VGlut1,D16,2
